name,address,governorate,city,district
صيدلية د. سلوى سمير,شارع الاستقلال، مبنى 65، أمام البنك، حي قنا، دشنا، قنا,قنا,دشنا,حي قنا
صيدلية العافية,شارع الجلاء، مبنى 48، بجوار المسجد، حي فرشوط، قفط، قنا,قنا,قفط,حي فرشوط
صيدلية هشام أنور,شارع الثورة، مبنى 102، بعد محطة المترو، حي نجع حمادي، قفط، قنا,قنا,قفط,حي نجع حمادي
صيدلية د. علي محمود,شارع الخزان، مبنى 124، عند النفق، حي فرشوط، قفط، قنا,قنا,قفط,حي فرشوط
صيدلية الفردوس,شارع الأقصى، مبنى 90، أمام البنك، حي دشنا، فرشوط، قنا,قنا,فرشوط,حي دشنا
صيدلية ضياء وليد,شارع الخزان، مبنى 5، أمام البنك، حي دشنا، قوص، قنا,قنا,قوص,حي دشنا
صيدلية د. هايدي إيهاب,شارع الخزان، مبنى 40، عند النفق، حي أبو تشت، أبو تشت، قنا,قنا,أبو تشت,حي أبو تشت
صيدلية ليلى منسي,شارع محمد علي، مبنى 62، حي قوص، قنا، قنا,قنا,قنا,حي قوص
صيدلية الأمل,شارع الروضة، مبنى 89، بجانب المدرسة، حي قنا، قنا، قنا,قنا,قنا,حي قنا
صيدلية د. أيمن حسونة,شارع القنال، مبنى 149، أمام البنك، حي قوص، نقادة، قنا,قنا,نقادة,حي قوص
صيدلية فريدة,شارع الحرية، مبنى 139، حي نجع حمادي، قنا، قنا,قنا,قنا,حي نجع حمادي
صيدلية د. نبيل الفقي,شارع رمسيس، مبنى 16، بجوار المسجد، حي قنا، قوص، قنا,قنا,قوص,حي قنا
صيدلية الفردوس,شارع الروضة، مبنى 131، بجوار المسجد، حي قوص، دشنا، قنا,قنا,دشنا,حي قوص
صيدلية د. سلوى عبدالجواد,شارع النخيل، مبنى 31، أمام البنك، حي أرمنت، القرنة، الأقصر,الأقصر,القرنة,حي أرمنت
صيدلية الجمهورية,شارع الميناء، مبنى 89، بجوار المسجد، حي إسنا، الزينية، الأقصر,الأقصر,الزينية,حي إسنا
صيدلية هدى,شارع رمسيس، مبنى 130، بعد محطة المترو، حي أرمنت، الطود، الأقصر,الأقصر,الطود,حي أرمنت
صيدلية النور,شارع البنك، مبنى 82، عند النفق، حي إسنا، أرمنت، الأقصر,الأقصر,أرمنت,حي إسنا
صيدلية د. محمود سيد,شارع عباس العقاد، مبنى 65، بجانب المدرسة، حي القرنة، الأقصر، الأقصر,الأقصر,الأقصر,حي القرنة
صيدلية سعاد سمير,شارع الوفاء، مبنى 9، حي الأقصر، إسنا، الأقصر,الأقصر,إسنا,حي الأقصر
صيدلية د. رمضان حسن,شارع الأزهر، مبنى 57، بجانب المدرسة، حي القرنة، البياضية، الأقصر,الأقصر,البياضية,حي القرنة
صيدلية د. نهى علي,شارع المسجد، مبنى 130، حي الأقصر، الأقصر، الأقصر,الأقصر,الأقصر,حي الأقصر
صيدلية عمرو,شارع بورسعيد، مبنى 75، بجوار المسجد، حي الأقصر، الأقصر، الأقصر,الأقصر,الأقصر,حي الأقصر
صيدلية مدحت منسي,شارع الوحدة، مبنى 35، بجوار المسجد، حي القرنة، الأقصر، الأقصر,الأقصر,الأقصر,حي القرنة
صيدلية حسين,شارع العروبة، مبنى 38، بجانب المدرسة، حي أرمنت، القرنة، الأقصر,الأقصر,القرنة,حي أرمنت
صيدلية هشام,شارع 26 يوليو، مبنى 7، بجوار المسجد، حي الأقصر، الأقصر، الأقصر,الأقصر,الأقصر,حي الأقصر
صيدلية د. جهاد رمضان,شارع المسجد، مبنى 24، بجانب المدرسة، حي أرمنت، البياضية، الأقصر,الأقصر,البياضية,حي أرمنت
صيدلية د. وائل فathy,شارع طلعت حرب، مبنى 131، بجوار المسجد، حي إسنا، القرنة، الأقصر,الأقصر,القرنة,حي إسنا
صيدلية أماني,شارع مكرم عبيد، مبنى 135، عند النفق، حي القرنة، البياضية، الأقصر,الأقصر,البياضية,حي القرنة
صيدلية عبدالعزيز,شارع المسجد، مبنى 127، حي الأقصر، الزينية، الأقصر,الأقصر,الزينية,حي الأقصر
صيدلية د. محمد إبراهيم,شارع المحطة، مبنى 97، حي أرمنت، الأقصر، الأقصر,الأقصر,الأقصر,حي أرمنت
صيدلية مجدي إبراهيم,شارع السوق، مبنى 143، بعد محطة المترو، حي الأقصر، الزينية، الأقصر,الأقصر,الزينية,حي الأقصر
صيدلية الصحة,شارع الميناء، مبنى 132، بعد محطة المترو، حي الأقصر، البياضية، الأقصر,الأقصر,البياضية,حي الأقصر
صيدلية عبلة,شارع المدرسة، مبنى 70، عند النفق، حي إسنا، الطود، الأقصر,الأقصر,الطود,حي إسنا
صيدلية د. وفاء علي,شارع فلسطين، مبنى 141، عند النفق، حي إسنا، إسنا، الأقصر,الأقصر,إسنا,حي إسنا
صيدلية هاني غانم,شارع الهرم، مبنى 39، أمام البنك، حي الأقصر، الأقصر، الأقصر,الأقصر,الأقصر,حي الأقصر
صيدلية منير عبدالعزيز,شارع الزهراء، مبنى 108، بجانب المدرسة، حي إسنا، الأقصر، الأقصر,الأقصر,الأقصر,حي إسنا
صيدلية د. نبيل عمر,شارع بورسعيد، مبنى 96، عند النفق، حي أرمنت، الأقصر، الأقصر,الأقصر,الأقصر,حي أرمنت
صيدلية د. ضياء شريف,شارع الروضة، مبنى 94، بعد محطة المترو، حي أرمنت، الزينية، الأقصر,الأقصر,الزينية,حي أرمنت
صيدلية حسام,شارع البحر، مبنى 147، بجانب المدرسة، حي أرمنت، إسنا، الأقصر,الأقصر,إسنا,حي أرمنت
صيدلية د. خالد وحيد,شارع الميناء، مبنى 94، بجوار المسجد، حي القرنة، إسنا، الأقصر,الأقصر,إسنا,حي القرنة
صيدلية د. عاطف أحمد,شارع مكرم عبيد، مبنى 86، بجوار المسجد، حي القرنة، القرنة، الأقصر,الأقصر,القرنة,حي القرنة
صيدلية الصحة,شارع العروبة، مبنى 58، بجوار المسجد، حي القرنة، البياضية، الأقصر,الأقصر,البياضية,حي القرنة
صيدلية د. عادل إيهاب,شارع المقاومة، مبنى 146، حي القرنة، الطود، الأقصر,الأقصر,الطود,حي القرنة
صيدلية عبلة,شارع الأهرام، مبنى 2، بجوار المسجد، حي القرنة، الطود، الأقصر,الأقصر,الطود,حي القرنة
صيدلية سوسن,شارع مكرم عبيد، مبنى 60، بجانب المدرسة، حي أرمنت، الطود، الأقصر,الأقصر,الطود,حي أرمنت
صيدلية عبدالعزيز,شارع الميناء، مبنى 137، أمام البنك، حي إسنا، البياضية، الأقصر,الأقصر,البياضية,حي إسنا
صيدلية الأمل,شارع الجمهورية، مبنى 75، بجوار المسجد، حي القرنة، أرمنت، الأقصر,الأقصر,أرمنت,حي القرنة
صيدلية إبراهيم أشرف,شارع رمسيس، مبنى 57، حي الأقصر، القرنة، الأقصر,الأقصر,القرنة,حي الأقصر
صيدلية وائل الشيخ,شارع الزهراء، مبنى 114، عند النفق، حي الأقصر، البياضية، الأقصر,الأقصر,البياضية,حي الأقصر
صيدلية د. نادية عبدالجواد,شارع النصر، مبنى 104، بعد محطة المترو، حي الأقصر، الزينية، الأقصر,الأقصر,الزينية,حي الأقصر
صيدلية د. رانيا عبدالعزيز,شارع الأهرام، مبنى 130، أمام البنك، حي أرمنت، الأقصر، الأقصر,الأقصر,الأقصر,حي أرمنت
صيدلية د. أمل حسين,شارع الزهراء، مبنى 59، عند النفق، حي إسنا، إسنا، الأقصر,الأقصر,إسنا,حي إسنا
صيدلية يوسف,شارع المسجد، مبنى 79، بعد محطة المترو، حي الأقصر، إسنا، الأقصر,الأقصر,إسنا,حي الأقصر
صيدلية د. رائد غانم,شارع رمسيس، مبنى 11، بجانب المدرسة، حي القرنة، الزينية، الأقصر,الأقصر,الزينية,حي القرنة
صيدلية عزة,شارع السادات، مبنى 144، حي القرنة، أرمنت، الأقصر,الأقصر,أرمنت,حي القرنة
صيدلية د. وحيد طارق,شارع الثورة، مبنى 139، بجوار المسجد، حي القرنة، البياضية، الأقصر,الأقصر,البياضية,حي القرنة
صيدلية عمر حسام,شارع الوحدة، مبنى 78، بعد محطة المترو، حي القرنة، إسنا، الأقصر,الأقصر,إسنا,حي القرنة
صيدلية عمرو فؤاد,شارع 26 يوليو، مبنى 88، أمام البنك، حي أرمنت، البياضية، الأقصر,الأقصر,البياضية,حي أرمنت
صيدلية د. رانيا عبدالله,شارع الخزان، مبنى 128، حي أرمنت، البياضية، الأقصر,الأقصر,البياضية,حي أرمنت
صيدلية د. ليلى وحيد,شارع المسجد، مبنى 33، عند النفق، حي أرمنت، أرمنت، الأقصر,الأقصر,أرمنت,حي أرمنت
صيدلية د. عمر عوض,شارع الميناء، مبنى 21، بعد محطة المترو، حي القرنة، إسنا، الأقصر,الأقصر,إسنا,حي القرنة
صيدلية د. دينا أيمن,شارع عباس العقاد، مبنى 105، عند النفق، حي القرنة، القرنة، الأقصر,الأقصر,القرنة,حي القرنة
صيدلية الأمل,شارع عباس العقاد، مبنى 99، حي الأقصر، البياضية، الأقصر,الأقصر,البياضية,حي الأقصر
صيدلية سمير حسام,شارع الحرية، مبنى 67، أمام البنك، حي الأقصر، القرنة، الأقصر,الأقصر,القرنة,حي الأقصر
صيدلية أيمن,شارع الأهرام، مبنى 92، بجوار المسجد، حي الأقصر، أرمنت، الأقصر,الأقصر,أرمنت,حي الأقصر
صيدلية د. ضياء طارق,شارع السوق، مبنى 103، بجوار المسجد، حي القرنة، إسنا، الأقصر,الأقصر,إسنا,حي القرنة
