id,trade_name,generic_name,active_ingredient,company,gtin,barcode,strength,form,package_size,price_range,requires_prescription,storage_conditions,category
med_01439,Naproxen,Naproxen,Diclofenac,Bayer,6221002283003,6221002929167,400mg,Gel,100g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_01440,Naproxen,Naproxen,Ibuprofen,Bayer,6221003109190,6222003461803,400mg,Tablet,20 units,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_01441,Aleve 400mg,Aleve,Diclofenac,Bayer,6221001653458,6222002195070,400mg,Injection,5ml,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_01442,Aleve,Aleve,Diclofenac,Bayer,6221001401914,6221003476919,400mg,Gel,30g,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_01443,Aleve,Aleve,Diclofenac,Bayer,6222003189252,6222002123388,1000mg,Suppository,12,5-50 EGP,False,"Store below 25°C, protect from light",Painkillers
med_01444,Xarelto 5mg,Xarelto,Lisinopril,Bayer,6222001279168,6223001332663,5mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01445,Xarelto,Xarelto,Atorvastatin,Bayer,6223001938475,6221001552314,50mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01446,Xarelto,Xarelto,Amlodipine,Bayer,6223001224437,6221002942069,5mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01447,Rivaroxaban 50mg,Rivaroxaban,Amlodipine,Bayer,6221001952015,6221003987915,50mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01448,Rivaroxaban,Rivaroxaban,Atorvastatin,Bayer,6221002266173,6222001226301,25mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01449,Rivaroxaban,Rivaroxaban,Atorvastatin,Bayer,6223001517513,6223001566899,25mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01450,Xarelto 5mg,Xarelto,Lisinopril,Bayer,6222003820167,6221002604152,5mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01451,Xarelto,Xarelto,Atorvastatin,Bayer,6221001931676,6221002321535,50mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01452,Xarelto,Xarelto,Atorvastatin,Bayer,6221002358046,6223002382342,5mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01453,Rivaroxaban 5mg,Rivaroxaban,Atorvastatin,Bayer,6223001667648,6222002439237,5mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01454,Rivaroxaban,Rivaroxaban,Amlodipine,Bayer,6223002306120,6221001336231,100mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01455,Rivaroxaban,Rivaroxaban,Amlodipine,Bayer,6221001954266,6223002936395,20mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01456,Xarelto 25mg,Xarelto,Atorvastatin,Bayer,6221002601292,6222002648943,25mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01457,Xarelto,Xarelto,Lisinopril,Bayer,6222002488801,6221002845170,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01458,Xarelto,Xarelto,Amlodipine,Bayer,6223002564961,6222001246384,5mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01459,Adalat 100mg,Adalat,Lisinopril,Bayer,6223002614268,6221002678389,100mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01460,Adalat,Adalat,Amlodipine,Bayer,6222003875282,6221002834842,25mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01461,Adalat,Adalat,Atorvastatin,Bayer,6222001603024,6222002617031,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01462,Nifedipine 5mg,Nifedipine,Atorvastatin,Bayer,6221001489636,6222002576830,5mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01463,Nifedipine,Nifedipine,Amlodipine,Bayer,6222002395214,6223001217585,50mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01464,Nifedipine,Nifedipine,Atorvastatin,Bayer,6222002795378,6222002744060,100mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01465,Adalat 50mg,Adalat,Atorvastatin,Bayer,6223002173975,6222001868219,50mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01466,Adalat,Adalat,Amlodipine,Bayer,6222001918780,6223001237263,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01467,Adalat,Adalat,Lisinopril,Bayer,6221001180871,6222003322974,20mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01468,Nifedipine 20mg,Nifedipine,Lisinopril,Bayer,6221002855319,6223002167843,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01469,Nifedipine,Nifedipine,Amlodipine,Bayer,6223001118167,6222002807662,20mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01470,Nifedipine,Nifedipine,Atorvastatin,Bayer,6221002179879,6221002531921,10mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01471,Adalat 5mg,Adalat,Atorvastatin,Bayer,6223001540927,6223001783790,5mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01472,Adalat,Adalat,Atorvastatin,Bayer,6223002304756,6221002649689,10mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01473,Adalat,Adalat,Amlodipine,Bayer,6222003958397,6221002957759,50mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01474,Glucobay 500mg,Glucobay,Glibenclamide,Bayer,6221001162772,6221002746635,500mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01475,Glucobay,Glucobay,Glibenclamide,Bayer,6221003514461,6223002862455,500mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01476,Glucobay,Glucobay,Glibenclamide,Bayer,6221003603445,6221001172197,850mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01477,Acarbose 5mg,Acarbose,Glibenclamide,Bayer,6222002474162,6221001917552,5mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01478,Acarbose,Acarbose,Sitagliptin,Bayer,6222003253769,6222002816178,10mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01479,Acarbose,Acarbose,Sitagliptin,Bayer,6221003690746,6222002985104,5mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01480,Glucobay 500mg,Glucobay,Sitagliptin,Bayer,6223001400799,6221001956357,500mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01481,Glucobay,Glucobay,Glibenclamide,Bayer,6222001315996,6222001475814,10mg,Suspension,125ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01482,Glucobay,Glucobay,Glibenclamide,Bayer,6222002913514,6221002746961,5mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01483,Acarbose 10mg,Acarbose,Glibenclamide,Bayer,6221002557966,6221003513404,10mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01484,Acarbose,Acarbose,Sitagliptin,Bayer,6222003354113,6223002184928,500mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01485,Acarbose,Acarbose,Sitagliptin,Bayer,6223001774194,6222002622754,500mg,Suspension,100ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01486,Glucobay 850mg,Glucobay,Metformin,Bayer,6223001628714,6223001167691,850mg,Tablet,30 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01487,Glucobay,Glucobay,Metformin,Bayer,6222001662599,6222003309692,5mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01488,Glucobay,Glucobay,Sitagliptin,Bayer,6222002894681,6221002733548,1000mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01489,Daonil 5mg,Daonil,Sitagliptin,Servier,6222001464081,6223001121758,5mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01490,Daonil,Daonil,Glibenclamide,Servier,6222003406529,6222001209174,850mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01491,Daonil,Daonil,Metformin,Servier,6222001833241,6221001109135,10mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01492,Glibenclamide 5mg,Glibenclamide,Sitagliptin,Servier,6223001863012,6223002499491,5mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01493,Glibenclamide,Glibenclamide,Sitagliptin,Servier,6223002398305,6222002724887,1000mg,Tablet,100 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01494,Glibenclamide,Glibenclamide,Metformin,Servier,6222001771354,6221002347942,850mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01495,Daonil 1000mg,Daonil,Glibenclamide,Servier,6222002715564,6222003414933,1000mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01496,Daonil,Daonil,Glibenclamide,Servier,6223002342263,6222001200852,850mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01497,Daonil,Daonil,Glibenclamide,Servier,6223001942819,6221003195853,850mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01498,Glibenclamide 500mg,Glibenclamide,Metformin,Servier,6222003990764,6222003701740,500mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01499,Glibenclamide,Glibenclamide,Metformin,Servier,6222001120523,6222002452102,850mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01500,Glibenclamide,Glibenclamide,Sitagliptin,Servier,6221003890240,6222001739137,1000mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01501,Daonil 850mg,Daonil,Metformin,Servier,6221003961643,6222001720962,850mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01502,Daonil,Daonil,Sitagliptin,Servier,6222002425013,6222002645407,850mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01503,Daonil,Daonil,Glibenclamide,Servier,6222002646781,6223002719417,500mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01504,Diamicron 500mg,Diamicron,Metformin,Servier,6222002737935,6221003199026,500mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01505,Diamicron,Diamicron,Glibenclamide,Servier,6221003281090,6221002670531,1000mg,Suspension,125ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01506,Diamicron,Diamicron,Glibenclamide,Servier,6223001696570,6222002290208,850mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01507,Gliclazide 500mg,Gliclazide,Sitagliptin,Servier,6223001138409,6222002930211,500mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01508,Gliclazide,Gliclazide,Metformin,Servier,6221002341478,6222002216960,850mg,Suspension,250ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01509,Gliclazide,Gliclazide,Sitagliptin,Servier,6222002194222,6223001962396,500mg,Tablet,20 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01510,Diamicron 500mg,Diamicron,Metformin,Servier,6222003200227,6222001229022,500mg,Injection,1ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01511,Diamicron,Diamicron,Glibenclamide,Servier,6222002667637,6221003687323,850mg,Injection,2ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01512,Diamicron,Diamicron,Sitagliptin,Servier,6222001917461,6221002492208,500mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01513,Gliclazide 5mg,Gliclazide,Metformin,Servier,6222001847671,6222003975893,5mg,Tablet,50 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01514,Gliclazide,Gliclazide,Metformin,Servier,6221001435200,6221002707109,1000mg,Suspension,100ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01515,Gliclazide,Gliclazide,Sitagliptin,Servier,6221002155372,6222003537949,500mg,Tablet,10 units,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01516,Diamicron 1000mg,Diamicron,Metformin,Servier,6223001867697,6222003256191,1000mg,Suspension,60ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01517,Diamicron,Diamicron,Sitagliptin,Servier,6221002750034,6223001503343,850mg,Injection,10ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01518,Diamicron,Diamicron,Sitagliptin,Servier,6223002502593,6221001183640,850mg,Injection,5ml,30-200 EGP,True,"Store below 25°C, protect from light",Diabetes
med_01519,Coversyl 25mg,Coversyl,Atorvastatin,Servier,6223002598696,6222001983818,25mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01520,Coversyl,Coversyl,Lisinopril,Servier,6222002166335,6222001787023,25mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01521,Coversyl,Coversyl,Atorvastatin,Servier,6221003897058,6221003204767,10mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01522,Perindopril 50mg,Perindopril,Lisinopril,Servier,6221001857474,6221003290380,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01523,Perindopril,Perindopril,Amlodipine,Servier,6221003556931,6223002343403,5mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01524,Perindopril,Perindopril,Lisinopril,Servier,6223002375730,6221001928428,5mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01525,Coversyl 50mg,Coversyl,Atorvastatin,Servier,6223001440753,6223002381872,50mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01526,Coversyl,Coversyl,Atorvastatin,Servier,6222001653833,6223001770843,100mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01527,Coversyl,Coversyl,Lisinopril,Servier,6221001862526,6221002379067,100mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01528,Perindopril 10mg,Perindopril,Amlodipine,Servier,6221001251522,6221003284430,10mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01529,Perindopril,Perindopril,Lisinopril,Servier,6222002328175,6223002886243,100mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01530,Perindopril,Perindopril,Amlodipine,Servier,6222003538980,6221003478161,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01531,Coversyl 25mg,Coversyl,Atorvastatin,Servier,6221001216384,6223002890688,25mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01532,Coversyl,Coversyl,Atorvastatin,Servier,6222002398898,6221003928620,10mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01533,Coversyl,Coversyl,Atorvastatin,Servier,6223002475722,6222002285539,10mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01534,Vastarel 20mg,Vastarel,Atorvastatin,Servier,6222003519356,6221001934696,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01535,Vastarel,Vastarel,Amlodipine,Servier,6221003567102,6222003336952,20mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01536,Vastarel,Vastarel,Amlodipine,Servier,6223001198536,6221003859274,10mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01537,Trimetazidine 5mg,Trimetazidine,Amlodipine,Servier,6222002585987,6221002638088,5mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01538,Trimetazidine,Trimetazidine,Atorvastatin,Servier,6221002986436,6222001134517,25mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01539,Trimetazidine,Trimetazidine,Amlodipine,Servier,6223002287551,6222003694149,100mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01540,Vastarel 50mg,Vastarel,Amlodipine,Servier,6221003283217,6221001963780,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01541,Vastarel,Vastarel,Amlodipine,Servier,6223002467265,6221002348693,25mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01542,Vastarel,Vastarel,Amlodipine,Servier,6221001961600,6223001600052,50mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01543,Trimetazidine 50mg,Trimetazidine,Amlodipine,Servier,6223002627990,6222001840367,50mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01544,Trimetazidine,Trimetazidine,Amlodipine,Servier,6221003877134,6221001185381,10mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01545,Trimetazidine,Trimetazidine,Amlodipine,Servier,6221002886370,6222001982435,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01546,Vastarel 20mg,Vastarel,Lisinopril,Servier,6221002864869,6222001402341,20mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01547,Vastarel,Vastarel,Amlodipine,Servier,6221003106315,6221003333280,25mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
