name,governorate,city,district,address,phone,location_url,district_id
صيدلية د. محمد محمد,سوهاج,المركز الرئيسي,الحي 6,شارع 7، خلف المسجد، الحي 6,0154199118,"https://www.google.com/maps?q=29.854065604833036,30.546958400238573",DIST-18-629
صيدلية خليل - المركز الرئيسي,الفيوم,المركز الرئيسي,الحي 8,شارع 51، خلف البنك، الحي 8,0112071554,"https://www.google.com/maps?q=29.47544558680711,31.030136369288652",DIST-14-259
صيدلية خليل - المركز الرئيسي,مطروح,المركز الرئيسي,الحي 1,شارع 90، خلف المدرسة، الحي 1,0106181609,"https://www.google.com/maps?q=30.769232888796967,31.107741225434093",DIST-24-268
صيدلية رشدي - 6 أكتوبر,الجيزة,6 أكتوبر,الحي 6,شارع 57، خلف المدرسة، الحي 6,0119074732,"https://www.google.com/maps?q=29.910422829075475,31.646317334272794",DIST-01-382
صيدلية د. محمد إبراهيم,القاهرة,الرحاب,الحي 9,شارع 37، خلف المدرسة، الحي 9,0118582180,"https://www.google.com/maps?q=30.24213143786154,31.747616883168234",DIST-00-420
صيدلية د. أحمد محمود,الفيوم,المركز الرئيسي,الحي 2,شارع 30، خلف المدرسة، الحي 2,0122846790,"https://www.google.com/maps?q=29.612396749348967,31.113905273959723",DIST-14-794
صيدلية 19011 - المركز الرئيسي,مطروح,المركز الرئيسي,الحي 10,شارع 38، خلف البنك، الحي 10,0156977733,"https://www.google.com/maps?q=29.415167161885776,31.623928955973952",DIST-24-871
صيدلية مصر - الهرم,الجيزة,الهرم,الحي 5,شارع 63، خلف المدرسة، الحي 5,0126342329,"https://www.google.com/maps?q=30.264663277956913,30.49277078070689",DIST-01-832
صيدلية د. حسين حسين,القاهرة,التجمع الخامس,الحي 9,شارع 34، خلف البنك، الحي 9,0117258958,"https://www.google.com/maps?q=29.36824629109462,30.009960187582347",DIST-00-229
صيدلية سيف - المركز الرئيسي,المنوفية,المركز الرئيسي,الحي 4,شارع 13، خلف المدرسة، الحي 4,0156962594,"https://www.google.com/maps?q=29.394918929914933,31.21414995232545",DIST-06-161
صيدلية صيدلية المدينة - المركز الرئيسي,شمال سيناء,المركز الرئيسي,الحي 4,شارع 55، خلف المسجد، الحي 4,0106946073,"https://www.google.com/maps?q=29.54078660933235,30.585451505841977",DIST-25-821
صيدلية علي وعلي - المركز الرئيسي,بورسعيد,المركز الرئيسي,الحي 6,شارع 28، خلف البنك، الحي 6,0105678572,"https://www.google.com/maps?q=30.97488925127262,30.977640524907585",DIST-11-871
صيدلية رشدي - المركز الرئيسي,المنوفية,المركز الرئيسي,الحي 2,شارع 82، خلف المدرسة، الحي 2,0118812846,"https://www.google.com/maps?q=30.53643565996071,31.80309988835922",DIST-06-548
صيدلية رشدي - المركز الرئيسي,بني سويف,المركز الرئيسي,الحي 8,شارع 13، خلف المسجد، الحي 8,0105595958,"https://www.google.com/maps?q=30.858011514677592,31.940260393992926",DIST-15-698
صيدلية علي وعلي - المركز الرئيسي,المنوفية,المركز الرئيسي,الحي 6,شارع 60، خلف المسجد، الحي 6,0156075259,"https://www.google.com/maps?q=29.102153202796718,30.92442168454735",DIST-06-725
صيدلية صيدليات شاكر - المركز الرئيسي,أسيوط,المركز الرئيسي,الحي 7,شارع 95، خلف البنك، الحي 7,0111917005,"https://www.google.com/maps?q=30.30039928368928,30.670087149866347",DIST-17-349
صيدلية د. سيد حسين,البحيرة,المركز الرئيسي,الحي 2,شارع 61، خلف البنك، الحي 2,0122322194,"https://www.google.com/maps?q=29.988800537665846,31.040260738459036",DIST-08-728
صيدلية د. علي حسن,بورسعيد,المركز الرئيسي,الحي 5,شارع 28، خلف المسجد، الحي 5,0122396113,"https://www.google.com/maps?q=30.154048831032952,30.856423897333872",DIST-11-792
صيدلية العزبي - المركز الرئيسي,المنوفية,المركز الرئيسي,الحي 3,شارع 67، خلف البنك، الحي 3,0101372805,"https://www.google.com/maps?q=30.11608950616421,30.873425125053696",DIST-06-483
صيدلية 19011 - المركز الرئيسي,دمياط,المركز الرئيسي,الحي 8,شارع 20، خلف المسجد، الحي 8,0128671281,"https://www.google.com/maps?q=30.660224910381434,30.188373573849937",DIST-10-802
صيدلية صيدليات شاكر - المركز الرئيسي,الفيوم,المركز الرئيسي,الحي 5,شارع 86، خلف المدرسة، الحي 5,0158199974,"https://www.google.com/maps?q=30.22864433723433,31.41577777133274",DIST-14-131
صيدلية صيدلية المدينة - المركز الرئيسي,السويس,المركز الرئيسي,الحي 3,شارع 11، خلف المسجد، الحي 3,0118232278,"https://www.google.com/maps?q=29.36990419649884,30.245508625692974",DIST-13-218
صيدلية العزبي - المركز الرئيسي,البحر الأحمر,المركز الرئيسي,الحي 4,شارع 78، خلف المسجد، الحي 4,0127703512,"https://www.google.com/maps?q=29.083493418155655,30.222552075344467",DIST-22-612
صيدلية د. حسن محمود,القليوبية,المركز الرئيسي,الحي 7,شارع 63، خلف المدرسة، الحي 7,0107004217,"https://www.google.com/maps?q=29.207540769312008,31.890118553692126",DIST-03-380
صيدلية د. أحمد حسن,كفر الشيخ,المركز الرئيسي,الحي 1,شارع 20، خلف المدرسة، الحي 1,0121822288,"https://www.google.com/maps?q=30.803715354490798,31.782785807334186",DIST-09-305
صيدلية علي وعلي - المركز الرئيسي,القليوبية,المركز الرئيسي,الحي 6,شارع 85، خلف البنك، الحي 6,0125293411,"https://www.google.com/maps?q=30.171570577573245,30.548217109262023",DIST-03-629
صيدلية مصر - المركز الرئيسي,الغربية,المركز الرئيسي,الحي 3,شارع 3، خلف المسجد، الحي 3,0126217924,"https://www.google.com/maps?q=29.653952480104742,31.950612595525453",DIST-07-537
صيدلية خليل - المركز الرئيسي,المنوفية,المركز الرئيسي,الحي 7,شارع 2، خلف المدرسة، الحي 7,0129902971,"https://www.google.com/maps?q=29.293369558227855,30.452086493837665",DIST-06-374
صيدلية د. محمد محمود,القاهرة,التجمع الخامس,الحي 4,شارع 92، خلف البنك، الحي 4,0158946057,"https://www.google.com/maps?q=30.775949846123037,30.464276041613754",DIST-00-629
صيدلية صيدلية المدينة - المركز الرئيسي,كفر الشيخ,المركز الرئيسي,الحي 10,شارع 33، خلف المسجد، الحي 10,0102231092,"https://www.google.com/maps?q=29.177580466442933,31.455997328206703",DIST-09-403
صيدلية صيدلية المدينة - المركز الرئيسي,مطروح,المركز الرئيسي,الحي 1,شارع 40، خلف البنك، الحي 1,0106209533,"https://www.google.com/maps?q=29.13080588945202,30.03268119619847",DIST-24-887
صيدلية خليل - المركز الرئيسي,قنا,المركز الرئيسي,الحي 7,شارع 75، خلف المسجد، الحي 7,0112955405,"https://www.google.com/maps?q=30.968817678470963,30.73382074883416",DIST-19-141
صيدلية خليل - المركز الرئيسي,البحيرة,المركز الرئيسي,الحي 7,شارع 7، خلف البنك، الحي 7,0107750162,"https://www.google.com/maps?q=30.226179715102706,30.063194604705735",DIST-08-524
صيدلية صيدلية المدينة - المركز الرئيسي,بورسعيد,المركز الرئيسي,الحي 6,شارع 83، خلف المسجد، الحي 6,0128452547,"https://www.google.com/maps?q=30.079989651952797,30.283183359397846",DIST-11-743
صيدلية د. سيد علي,الوادي الجديد,المركز الرئيسي,الحي 2,شارع 4، خلف المدرسة، الحي 2,0116450051,"https://www.google.com/maps?q=29.65730704501763,30.812227134291607",DIST-23-864
صيدلية العزبي - المركز الرئيسي,أسيوط,المركز الرئيسي,الحي 9,شارع 24، خلف المدرسة، الحي 9,0129042841,"https://www.google.com/maps?q=30.089286167000843,31.797962244911098",DIST-17-215
صيدلية مصر - المركز الرئيسي,كفر الشيخ,المركز الرئيسي,الحي 10,شارع 97، خلف المدرسة، الحي 10,0111871732,"https://www.google.com/maps?q=29.678588671948344,31.866201266601085",DIST-09-217
صيدلية د. إبراهيم محمد,بورسعيد,المركز الرئيسي,الحي 10,شارع 99، خلف المدرسة، الحي 10,0105094821,"https://www.google.com/maps?q=30.432741475614822,30.16984500757986",DIST-11-152
صيدلية رشدي - المركز الرئيسي,الأقصر,المركز الرئيسي,الحي 4,شارع 65، خلف المدرسة، الحي 4,0127171968,"https://www.google.com/maps?q=30.562583585747724,30.928334457612905",DIST-20-764
صيدلية مصر - الزقازيق,الشرقية,الزقازيق,الحي 1,شارع 71، خلف المسجد، الحي 1,0105759839,"https://www.google.com/maps?q=29.688426637059106,31.476948218823203",DIST-05-226
صيدلية العزبي - المركز الرئيسي,المنيا,المركز الرئيسي,الحي 9,شارع 20، خلف المدرسة، الحي 9,0119706302,"https://www.google.com/maps?q=29.30233661791426,31.286716541053295",DIST-16-767
صيدلية العزبي - طلخا,الدقهلية,طلخا,الحي 1,شارع 95، خلف المدرسة، الحي 1,0119080326,"https://www.google.com/maps?q=29.166495152492583,30.351926221678568",DIST-04-791
صيدلية د. علي سيد,الفيوم,المركز الرئيسي,الحي 7,شارع 99، خلف البنك، الحي 7,0154729087,"https://www.google.com/maps?q=30.73526354513497,30.095594406305608",DIST-14-182
صيدلية صيدليات شاكر - المركز الرئيسي,الغربية,المركز الرئيسي,الحي 7,شارع 95، خلف المدرسة، الحي 7,0101593305,"https://www.google.com/maps?q=30.765405739155167,31.774003397738202",DIST-07-366
صيدلية رشدي - ميت غمر,الدقهلية,ميت غمر,الحي 3,شارع 98، خلف البنك، الحي 3,0116274368,"https://www.google.com/maps?q=29.40949910083697,31.884463706142935",DIST-04-232
صيدلية د. محمد علي,الإسماعيلية,المركز الرئيسي,الحي 4,شارع 14، خلف المسجد، الحي 4,0121440177,"https://www.google.com/maps?q=29.76055937262782,31.035784970405437",DIST-12-599
صيدلية رشدي - المركز الرئيسي,البحيرة,المركز الرئيسي,الحي 10,شارع 83، خلف المسجد، الحي 10,0124640076,"https://www.google.com/maps?q=30.934391430988946,30.74959194306095",DIST-08-181
صيدلية رشدي - المركز الرئيسي,بورسعيد,المركز الرئيسي,الحي 5,شارع 42، خلف المسجد، الحي 5,0151886275,"https://www.google.com/maps?q=30.042050621870743,31.446099783962786",DIST-11-931
صيدلية رشدي - المركز الرئيسي,أسوان,المركز الرئيسي,الحي 9,شارع 21، خلف البنك، الحي 9,0112833408,"https://www.google.com/maps?q=30.67897552016824,31.404924878124486",DIST-21-100
صيدلية د. سيد حسن,دمياط,المركز الرئيسي,الحي 8,شارع 6، خلف المسجد، الحي 8,0103347468,"https://www.google.com/maps?q=29.03863926365877,31.958187768877664",DIST-10-802
صيدلية سيف - المركز الرئيسي,سوهاج,المركز الرئيسي,الحي 1,شارع 75، خلف المسجد، الحي 1,0153137058,"https://www.google.com/maps?q=30.827339799449273,30.82612471932694",DIST-18-889
صيدلية د. حسن حسين,مطروح,المركز الرئيسي,الحي 7,شارع 16، خلف المدرسة، الحي 7,0104045408,"https://www.google.com/maps?q=30.483114063925676,31.216299653766868",DIST-24-779
صيدلية مصر - المركز الرئيسي,سوهاج,المركز الرئيسي,الحي 4,شارع 97، خلف المدرسة، الحي 4,0105652006,"https://www.google.com/maps?q=29.436886971041687,31.599488990272317",DIST-18-439
